0.608135001,2.500003559,13085.485326570,13085.485565385,-1.570605275
0.609536897,2.500003575,13055.389503676,13055.389743041,-1.570604835
0.610942025,2.500003592,13025.362899158,13025.363139075,-1.570604393
0.612350392,2.500003608,12995.405353817,12995.405594287,-1.570603951
0.613762005,2.500003625,12965.516708822,12965.516949846,-1.570603507
0.615176873,2.500003642,12935.696805705,12935.697047286,-1.570603063
0.616595002,2.500003659,12905.945486366,12905.945728503,-1.570602617
0.618016400,2.500003675,12876.262593064,12876.262835760,-1.570602171
0.619441075,2.500003692,12846.647968426,12846.648211680,-1.570601723
0.620869034,2.500003709,12817.101455435,12817.101699251,-1.570601275
0.622300285,2.500003727,12787.622897441,12787.623141819,-1.570600825
0.623734835,2.500003744,12758.212138151,12758.212383092,-1.570600374
0.625172693,2.500003761,12728.869021631,12728.869267137,-1.570599923
0.626613865,2.500003778,12699.593392308,12699.593638379,-1.570599470
0.628058359,2.500003796,12670.385094964,12670.385341603,-1.570599016
0.629506183,2.500003813,12641.243974741,12641.244221949,-1.570598561
0.630957344,2.500003831,12612.169877135,12612.170124913,-1.570598105
0.632411851,2.500003849,12583.162647999,12583.162896347,-1.570597648
0.633869711,2.500003866,12554.222133538,12554.222382459,-1.570597190
0.635330932,2.500003884,12525.348180313,12525.348429808,-1.570596731
0.636795521,2.500003902,12496.540635237,12496.540885307,-1.570596271
0.638263486,2.500003920,12467.799345576,12467.799596223,-1.570595810
0.639734835,2.500003938,12439.124158946,12439.124410170,-1.570595348
0.641209577,2.500003956,12410.514923314,12410.515175117,-1.570594884
0.642687717,2.500003975,12381.971486996,12381.971739380,-1.570594420
0.644169266,2.500003993,12353.493698659,12353.493951625,-1.570593955
0.645654229,2.500004011,12325.081407316,12325.081660864,-1.570593488
0.647142616,2.500004030,12296.734462327,12296.734716460,-1.570593020
0.648634434,2.500004049,12268.452713400,12268.452968119,-1.570592552
0.650129690,2.500004067,12240.236010588,12240.236265895,-1.570592082
0.651628394,2.500004086,12212.084204289,12212.084460184,-1.570591611
0.653130553,2.500004105,12183.997145245,12183.997401730,-1.570591139
0.654636174,2.500004124,12155.974684541,12155.974941617,-1.570590666
0.656145266,2.500004143,12128.016673605,12128.016931273,-1.570590192
0.657657837,2.500004162,12100.122964205,12100.123222468,-1.570589717
0.659173895,2.500004181,12072.293408454,12072.293667312,-1.570589241
0.660693448,2.500004201,12044.527858800,12044.528118254,-1.570588763
0.662216504,2.500004220,12016.826168033,12016.826428086,-1.570588285
0.663743070,2.500004239,11989.188189283,11989.188449935,-1.570587805
0.665273156,2.500004259,11961.613776015,11961.614037268,-1.570587325
0.666806769,2.500004279,11934.102782033,11934.103043888,-1.570586843
0.668343918,2.500004298,11906.655061475,11906.655323934,-1.570586360
0.669884609,2.500004318,11879.270468818,11879.270731882,-1.570585876
0.671428853,2.500004338,11851.948858869,11851.949122540,-1.570585391
0.672976656,2.500004358,11824.690086774,11824.690351053,-1.570584904
0.674528028,2.500004378,11797.494008009,11797.494272897,-1.570584417
0.676082975,2.500004399,11770.360478382,11770.360743881,-1.570583929
0.677641508,2.500004419,11743.289354035,11743.289620146,-1.570583439
0.679203633,2.500004439,11716.280491440,11716.280758163,-1.570582948
0.680769359,2.500004460,11689.333747397,11689.334014735,-1.570582456
0.682338694,2.500004480,11662.448979037,11662.449246992,-1.570581963
0.683911647,2.500004501,11635.626043822,11635.626312395,-1.570581469
0.685488226,2.500004522,11608.864799537,11608.865068729,-1.570580974
0.687068440,2.500004543,11582.165104298,11582.165374111,-1.570580477
0.688652296,2.500004564,11555.526816545,11555.527086980,-1.570579980
0.690239804,2.500004585,11528.949795046,11528.950066103,-1.570579481
0.691830971,2.500004606,11502.433898890,11502.434170573,-1.570578981
0.693425806,2.500004627,11475.978987494,11475.979259803,-1.570578480
0.695024318,2.500004648,11449.584920596,11449.585193533,-1.570577978
0.696626514,2.500004670,11423.251558257,11423.251831823,-1.570577475
0.698232404,2.500004691,11396.978760862,11396.979035058,-1.570576970
0.699841996,2.500004713,11370.766389113,11370.766663941,-1.570576464
0.701455298,2.500004735,11344.614304035,11344.614579497,-1.570575957
0.703072320,2.500004757,11318.522366973,11318.522643070,-1.570575449
0.704693069,2.500004779,11292.490439590,11292.490716324,-1.570574940
0.706317554,2.500004801,11266.518383867,11266.518661239,-1.570574430
0.707945784,2.500004823,11240.606062104,11240.606340115,-1.570573918
0.709577768,2.500004845,11214.753336914,11214.753615566,-1.570573406
0.711213514,2.500004867,11188.960071230,11188.960350525,-1.570572892
0.712853030,2.500004890,11163.226128299,11163.226408237,-1.570572377
0.714496326,2.500004913,11137.551371682,11137.551652265,-1.570571861
0.716143410,2.500004935,11111.935665253,11111.935946483,-1.570571343
0.717794291,2.500004958,11086.378873201,11086.379155079,-1.570570824
0.719448978,2.500004981,11060.880860026,11060.881142554,-1.570570305
0.721107479,2.500005004,11035.441490540,11035.441773719,-1.570569784
0.722769804,2.500005027,11010.060629866,11010.060913699,-1.570569261
0.724435960,2.500005050,10984.738143438,10984.738427925,-1.570568738
0.726105957,2.500005073,10959.473896998,10959.474182141,-1.570568213
0.727779805,2.500005097,10934.267756598,10934.268042398,-1.570567687
0.729457510,2.500005120,10909.119588597,10909.119875056,-1.570567160
0.731139083,2.500005144,10884.029259662,10884.029546781,-1.570566632
0.732824533,2.500005168,10858.996636766,10858.996924547,-1.570566102
0.734513868,2.500005192,10834.021587190,10834.021875635,-1.570565572
0.736207097,2.500005216,10809.103978518,10809.104267627,-1.570565040
0.737904230,2.500005240,10784.243678639,10784.243968415,-1.570564507
0.739605275,2.500005264,10759.440555746,10759.440846190,-1.570563972
0.741310241,2.500005288,10734.694478337,10734.694769450,-1.570563437
0.743019138,2.500005313,10710.005315208,10710.005606993,-1.570562900
0.744731974,2.500005337,10685.372935462,10685.373227919,-1.570562362
0.746448758,2.500005362,10660.797208499,10660.797501631,-1.570561822
0.748169501,2.500005386,10636.278004022,10636.278297829,-1.570561282
0.749894209,2.500005411,10611.815192033,10611.815486517,-1.570560740
0.751622894,2.500005436,10587.408642830,10587.408937994,-1.570560197
0.753355564,2.500005461,10563.058227015,10563.058522859,-1.570559652
0.755092228,2.500005487,10538.763815483,10538.764112008,-1.570559107
0.756832895,2.500005512,10514.525279427,10514.525576636,-1.570558560
0.758577575,2.500005537,10490.342490338,10490.342788232,-1.570558012
0.760326277,2.500005563,10466.215320000,10466.215618581,-1.570557462
0.762079010,2.500005589,10442.143640494,10442.143939764,-1.570556912
0.763835784,2.500005614,10418.127324194,10418.127624154,-1.570556360
0.765596607,2.500005640,10394.166243769,10394.166544419,-1.570555807
0.767361489,2.500005666,10370.260272177,10370.260573521,-1.570555252
0.769130440,2.500005693,10346.409282674,10346.409584713,-1.570554697
0.770903469,2.500005719,10322.613148803,10322.613451537,-1.570554140
0.772680585,2.500005745,10298.871744398,10298.872047831,-1.570553581
0.774461798,2.500005772,10275.184943587,10275.185247719,-1.570553022
0.776247117,2.500005798,10251.552620784,10251.552925617,-1.570552461
0.778036551,2.500005825,10227.974650691,10227.974956227,-1.570551899
0.779830111,2.500005852,10204.450908303,10204.451214543,-1.570551335
0.781627805,2.500005879,10180.981268897,10180.981575843,-1.570550770
0.783429643,2.500005906,10157.565608040,10157.565915694,-1.570550204
0.785235635,2.500005933,10134.203801585,10134.204109948,-1.570549637
0.787045790,2.500005961,10110.895725670,10110.896034744,-1.570549068
0.788860118,2.500005988,10087.641256718,10087.641566504,-1.570548498
0.790678628,2.500006016,10064.440271435,10064.440581935,-1.570547927
0.792501330,2.500006044,10041.292646812,10041.292958029,-1.570547354
0.794328235,2.500006072,10018.198260124,10018.198572058,-1.570546780
0.796159350,2.500006100,9995.156988926,9995.157301579,-1.570546205
0.797994687,2.500006128,9972.168711054,9972.169024428,-1.570545628
0.799834255,2.500006156,9949.233304629,9949.233618725,-1.570545051
0.801678063,2.500006185,9926.350648048,9926.350962869,-1.570544471
0.803526122,2.500006213,9903.520619991,9903.520935537,-1.570543891
0.805378441,2.500006242,9880.743099414,9880.743415687,-1.570543309
0.807235030,2.500006271,9858.017965553,9858.018282555,-1.570542725
0.809095899,2.500006299,9835.345097922,9835.345415655,-1.570542141
0.810961058,2.500006329,9812.724376311,9812.724694777,-1.570541555
0.812830516,2.500006358,9790.155680789,9790.155999988,-1.570540968
0.814704284,2.500006387,9767.638891697,9767.639211632,-1.570540379
0.816582371,2.500006417,9745.173889654,9745.174210327,-1.570539789
0.818464788,2.500006446,9722.760555553,9722.760876966,-1.570539198
0.820351544,2.500006476,9700.398770561,9700.399092714,-1.570538605
0.822242650,2.500006506,9678.088416117,9678.088739013,-1.570538011
0.824138115,2.500006536,9655.829373935,9655.829697576,-1.570537415
0.826037950,2.500006566,9633.621525999,9633.621850386,-1.570536818
0.827942164,2.500006596,9611.464754565,9611.465079700,-1.570536220
0.829850768,2.500006627,9589.358942161,9589.359268045,-1.570535620
0.831763771,2.500006657,9567.303971583,9567.304298218,-1.570535019
0.833681185,2.500006688,9545.299725898,9545.300053286,-1.570534417
0.835603018,2.500006719,9523.346088443,9523.346416585,-1.570533813
0.837529282,2.500006750,9501.442942820,9501.443271719,-1.570533208
0.839459987,2.500006781,9479.590172902,9479.590502559,-1.570532602
0.841395142,2.500006812,9457.787662827,9457.787993244,-1.570531994
0.843334758,2.500006844,9436.035297001,9436.035628180,-1.570531384
0.845278845,2.500006876,9414.332960095,9414.333292037,-1.570530774
0.847227414,2.500006907,9392.680537045,9392.680869752,-1.570530161
0.849180475,2.500006939,9371.077913052,9371.078246527,-1.570529548
0.851138038,2.500006971,9349.524973581,9349.525307825,-1.570528933
0.853100114,2.500007003,9328.021604361,9328.021939375,-1.570528316
0.855066713,2.500007036,9306.567691383,9306.568027170,-1.570527699
0.857037845,2.500007068,9285.163120901,9285.163457461,-1.570527079
0.859013522,2.500007101,9263.807779429,9263.808116765,-1.570526459
0.860993752,2.500007134,9242.501553744,9242.501891858,-1.570525836
0.862978548,2.500007166,9221.244330882,9221.244669775,-1.570525213
0.864967919,2.500007200,9200.035998139,9200.036337814,-1.570524588
0.866961876,2.500007233,9178.876443072,9178.876783529,-1.570523962
0.868960429,2.500007266,9157.765553493,9157.765894736,-1.570523334
0.870963590,2.500007300,9136.703217476,9136.703559505,-1.570522704
0.872971368,2.500007333,9115.689323350,9115.689666168,-1.570522074
0.874983775,2.500007367,9094.723759701,9094.724103309,-1.570521441
0.877000821,2.500007401,9073.806415372,9073.806759772,-1.570520808
0.879022517,2.500007435,9052.937179462,9052.937524656,-1.570520173
0.881048873,2.500007470,9032.115941323,9032.116287313,-1.570519536
0.883079900,2.500007504,9011.342590564,9011.342937352,-1.570518898
0.885115610,2.500007539,8990.617017047,8990.617364633,-1.570518258
0.887156012,2.500007574,8969.939110885,8969.939459273,-1.570517617
0.889201118,2.500007609,8949.308762448,8949.309111639,-1.570516975
0.891250938,2.500007644,8928.725862355,8928.726212351,-1.570516331
0.893305484,2.500007679,8908.190301478,8908.190652281,-1.570515685
0.895364766,2.500007714,8887.701970939,8887.702322551,-1.570515038
0.897428795,2.500007750,8867.260762111,8867.261114534,-1.570514390
0.899497582,2.500007786,8846.866566617,8846.866919852,-1.570513740
0.901571138,2.500007822,8826.519276329,8826.519630378,-1.570513089
0.903649474,2.500007858,8806.218783368,8806.219138233,-1.570512436
0.905732601,2.500007894,8785.964980101,8785.965335784,-1.570511781
0.907820530,2.500007931,8765.757759147,8765.758115650,-1.570511125
0.909913273,2.500007967,8745.597013367,8745.597370692,-1.570510468
0.912010839,2.500008004,8725.482635872,8725.482994021,-1.570509809
0.914113241,2.500008041,8705.414520018,8705.414878992,-1.570509148
0.916220490,2.500008078,8685.392559405,8685.392919207,-1.570508486
0.918332596,2.500008115,8665.416647878,8665.417008510,-1.570507823
0.920449572,2.500008153,8645.486679528,8645.487040991,-1.570507158
0.922571427,2.500008190,8625.602548688,8625.602910984,-1.570506491
0.924698174,2.500008228,8605.764149934,8605.764513065,-1.570505823
0.926829823,2.500008266,8585.971378084,8585.971742053,-1.570505153
0.928966387,2.500008304,8566.224128200,8566.224493008,-1.570504482
0.931107875,2.500008343,8546.522295584,8546.522661232,-1.570503809
0.933254301,2.500008381,8526.865775778,8526.866142270,-1.570503135
0.935405674,2.500008420,8507.254464566,8507.254831902,-1.570502459
0.937562007,2.500008459,8487.688257970,8487.688626153,-1.570501782
0.939723311,2.500008498,8468.167052252,8468.167421284,-1.570501103
0.941889597,2.500008537,8448.690743913,8448.691113795,-1.570500422
0.944060876,2.500008576,8429.259229691,8429.259600426,-1.570499740
0.946237161,2.500008616,8409.872406563,8409.872778153,-1.570499056
0.948418463,2.500008656,8390.530171741,8390.530544187,-1.570498371
0.950604794,2.500008696,8371.232422674,8371.232795979,-1.570497684
0.952796164,2.500008736,8351.979057049,8351.979431214,-1.570496996
0.954992586,2.500008776,8332.769972785,8332.770347813,-1.570496305
0.957194071,2.500008817,8313.605068038,8313.605443930,-1.570495614
0.959400632,2.500008857,8294.484241197,8294.484617956,-1.570494921
0.961612278,2.500008898,8275.407390887,8275.407768514,-1.570494226
0.963829024,2.500008939,8256.374415962,8256.374794460,-1.570493529
0.966050879,2.500008981,8237.385215513,8237.385594883,-1.570492831
0.968277856,2.500009022,8218.439688860,8218.440069105,-1.570492132
0.970509967,2.500009064,8199.537735556,8199.538116678,-1.570491430
0.972747224,2.500009106,8180.679255385,8180.679637385,-1.570490728
0.974989638,2.500009148,8161.864148361,8161.864531242,-1.570490023
0.977237221,2.500009190,8143.092314728,8143.092698492,-1.570489317
0.979489985,2.500009232,8124.363654960,8124.364039609,-1.570488609
0.981747943,2.500009275,8105.678069760,8105.678455295,-1.570487900
0.984011106,2.500009318,8087.035460057,8087.035846481,-1.570487189
0.986279486,2.500009361,8068.435727012,8068.436114327,-1.570486476
0.988553095,2.500009404,8049.878772010,8049.879160217,-1.570485762
0.990831945,2.500009447,8031.364496663,8031.364885766,-1.570485046
0.993116048,2.500009491,8012.892802812,8012.893192811,-1.570484328
0.995405417,2.500009535,7994.463592521,7994.463983419,-1.570483609
0.997700064,2.500009579,7976.076768079,7976.077159879,-1.570482888
1.000000000,2.500009623,7957.732232003,7957.732624706,-1.570482166
1.002305238,2.500009667,7939.429887031,7939.430280639,-1.570481442
1.004615790,2.500009712,7921.169636126,7921.170030641,-1.570480716
1.006931669,2.500009757,7902.951382474,7902.951777899,-1.570479988
1.009252886,2.500009802,7884.775029483,7884.775425819,-1.570479259
1.011579454,2.500009847,7866.640480784,7866.640878035,-1.570478528
1.013911386,2.500009892,7848.547640231,7848.548038397,-1.570477795
1.016248693,2.500009938,7830.496411895,7830.496810979,-1.570477061
1.018591388,2.500009984,7812.486700072,7812.487100076,-1.570476325
1.020939484,2.500010030,7794.518409276,7794.518810202,-1.570475587
1.023292992,2.500010076,7776.591444241,7776.591846091,-1.570474848
1.025651926,2.500010123,7758.705709919,7758.706112695,-1.570474107
1.028016298,2.500010170,7740.861111482,7740.861515187,-1.570473364
1.030386120,2.500010217,7723.057554321,7723.057958957,-1.570472619
1.032761406,2.500010264,7705.294944042,7705.295349610,-1.570471873
1.035142167,2.500010311,7687.573186469,7687.573592973,-1.570471125
1.037528416,2.500010359,7669.892187645,7669.892595085,-1.570470376
1.039920166,2.500010407,7652.251853825,7652.252262205,-1.570469624
1.042317429,2.500010455,7634.652091483,7634.652500804,-1.570468871
1.044720219,2.500010503,7617.092807306,7617.093217571,-1.570468116
1.047128548,2.500010551,7599.573908197,7599.574319408,-1.570467360
1.049542429,2.500010600,7582.095301272,7582.095713431,-1.570466601
1.051961874,2.500010649,7564.656893862,7564.657306971,-1.570465841
1.054386896,2.500010698,7547.258593510,7547.259007571,-1.570465079
1.056817509,2.500010747,7529.900307971,7529.900722987,-1.570464316
1.059253725,2.500010797,7512.581945214,7512.582361187,-1.570463550
1.061695557,2.500010847,7495.303413419,7495.303830351,-1.570462783
1.064143018,2.500010897,7478.064620977,7478.065038869,-1.570462014
1.066596121,2.500010947,7460.865476488,7460.865895344,-1.570461244
1.069054879,2.500010998,7443.705888766,7443.706308588,-1.570460471
1.071519305,2.500011049,7426.585766831,7426.586187621,-1.570459697
1.073989412,2.500011100,7409.505019915,7409.505441675,-1.570458921
1.076465214,2.500011151,7392.463557457,7392.463980189,-1.570458143
1.078946722,2.500011202,7375.461289105,7375.461712811,-1.570457363
1.081433951,2.500011254,7358.498124714,7358.498549397,-1.570456582
1.083926914,2.500011306,7341.573974348,7341.574400010,-1.570455799
1.086425624,2.500011358,7324.688748276,7324.689174919,-1.570455014
1.088930093,2.500011411,7307.842356974,7307.842784601,-1.570454227
1.091440336,2.500011463,7291.034711126,7291.035139738,-1.570453438
1.093956366,2.500011516,7274.265721618,7274.266151218,-1.570452648
1.096478196,2.500011569,7257.535299542,7257.535730133,-1.570451856
1.099005839,2.500011623,7240.843356196,7240.843787780,-1.570451062
1.101539310,2.500011676,7224.189803081,7224.190235659,-1.570450266
1.104078620,2.500011730,7207.574551901,7207.574985476,-1.570449468
1.106623784,2.500011784,7190.997514563,7190.997949139,-1.570448668
1.109174815,2.500011839,7174.458603179,7174.459038756,-1.570447867
1.111731727,2.500011893,7157.957730060,7157.958166641,-1.570447064
1.114294534,2.500011948,7141.494807720,7141.495245308,-1.570446258
1.116863248,2.500012003,7125.069748875,7125.070187472,-1.570445451
1.119437883,2.500012059,7108.682466441,7108.682906048,-1.570444643
1.122018454,2.500012115,7092.332873533,7092.333314154,-1.570443832
1.124604974,2.500012170,7076.020883468,7076.021325105,-1.570443019
1.127197456,2.500012227,7059.746409761,7059.746852416,-1.570442205
1.129795915,2.500012283,7043.509366128,7043.509809803,-1.570441388
1.132400363,2.500012340,7027.309666479,7027.310111177,-1.570440570
1.135010816,2.500012397,7011.147224927,7011.147670650,-1.570439750
1.137627286,2.500012454,6995.021955780,6995.022402530,-1.570438928
1.140249788,2.500012511,6978.933773542,6978.934221323,-1.570438104
1.142878335,2.500012569,6962.882592917,6962.883041730,-1.570437278
1.145512941,2.500012627,6946.868328802,6946.868778650,-1.570436451
1.148153621,2.500012685,6930.890896291,6930.891347176,-1.570435621
1.150800389,2.500012744,6914.950210674,6914.950662598,-1.570434789
1.153453258,2.500012803,6899.046187435,6899.046640401,-1.570433956
1.156112242,2.500012862,6883.178742252,6883.179196262,-1.570433121
1.158777356,2.500012921,6867.347790997,6867.348246054,-1.570432283
1.161448614,2.500012981,6851.553249737,6851.553705843,-1.570431444
1.164126029,2.500013041,6835.795034730,6835.795491887,-1.570430603
1.166809617,2.500013101,6820.073062428,6820.073520639,-1.570429760
1.169499391,2.500013162,6804.387249474,6804.387708741,-1.570428915
1.172195366,2.500013222,6788.737512704,6788.737973030,-1.570428068
1.174897555,2.500013283,6773.123769144,6773.124230531,-1.570427219
1.177605974,2.500013345,6757.545936013,6757.546398464,-1.570426368
1.180320636,2.500013406,6742.003930717,6742.004394234,-1.570425515
1.183041556,2.500013468,6726.497670855,6726.498135441,-1.570424660
1.185768748,2.500013530,6711.027074214,6711.027539871,-1.570423804
1.188502227,2.500013593,6695.592058771,6695.592525501,-1.570422945
1.191242008,2.500013655,6680.192542690,6680.193010496,-1.570422084
1.193988104,2.500013718,6664.828444325,6664.828913209,-1.570421221
1.196740531,2.500013782,6649.499682217,6649.500152182,-1.570420357
1.199499303,2.500013845,6634.206175094,6634.206646143,-1.570419490
1.202264435,2.500013909,6618.947841872,6618.948314007,-1.570418621
1.205035940,2.500013974,6603.724601653,6603.725074876,-1.570417750
1.207813835,2.500014038,6588.536373724,6588.536848038,-1.570416878
1.210598134,2.500014103,6573.383077559,6573.383552966,-1.570416003
1.213388850,2.500014168,6558.264632816,6558.265109320,-1.570415126
1.216186001,2.500014233,6543.180959340,6543.181436942,-1.570414247
1.218989599,2.500014299,6528.131977158,6528.132455861,-1.570413367
1.221799660,2.500014365,6513.117606482,6513.118086289,-1.570412484
1.224616199,2.500014431,6498.137767708,6498.138248620,-1.570411599
1.227439231,2.500014498,6483.192381412,6483.192863433,-1.570410712
1.230268771,2.500014565,6468.281368358,6468.281851490,-1.570409823
1.233104833,2.500014632,6453.404649487,6453.405133733,-1.570408932
1.235947433,2.500014700,6438.562145925,6438.562631288,-1.570408039
1.238796587,2.500014767,6423.753778979,6423.754265460,-1.570407144
1.241652308,2.500014836,6408.979470136,6408.979957739,-1.570406247
1.244514612,2.500014904,6394.239141064,6394.239629791,-1.570405348
1.247383514,2.500014973,6379.532713611,6379.533203465,-1.570404446
1.250259030,2.500015042,6364.860109806,6364.860600789,-1.570403543
1.253141175,2.500015111,6350.221251856,6350.221743970,-1.570402637
1.256029964,2.500015181,6335.616062146,6335.616555395,-1.570401730
1.258925412,2.500015251,6321.044463242,6321.044957629,-1.570400820
1.261827535,2.500015322,6306.506377887,6306.506873413,-1.570399908
1.264736347,2.500015392,6292.001729001,6292.002225669,-1.570398995
1.267651866,2.500015463,6277.530439681,6277.530937494,-1.570398079
1.270574105,2.500015535,6263.092433203,6263.092932164,-1.570397160
1.273503081,2.500015607,6248.687633017,6248.688133129,-1.570396240
1.276438809,2.500015679,6234.315962752,6234.316464016,-1.570395318
1.279381304,2.500015751,6219.977346209,6219.977848628,-1.570394394
1.282330583,2.500015824,6205.671707366,6205.672210944,-1.570393467
1.285286660,2.500015897,6191.398970378,6191.399475117,-1.570392538
1.288249552,2.500015970,6177.159059570,6177.159565472,-1.570391607
1.291219274,2.500016044,6162.951899445,6162.952406513,-1.570390674
1.294195841,2.500016118,6148.777414677,6148.777922915,-1.570389739
1.297179271,2.500016192,6134.635530115,6134.636039524,-1.570388802
1.300169578,2.500016267,6120.526170780,6120.526681363,-1.570387863
1.303166778,2.500016342,6106.449261865,6106.449773626,-1.570386921
1.306170888,2.500016417,6092.404728736,6092.405241677,-1.570385977
1.309181923,2.500016493,6078.392496931,6078.393011054,-1.570385031
1.312199899,2.500016569,6064.412492158,6064.413007466,-1.570384083
1.315224832,2.500016646,6050.464640296,6050.465156792,-1.570383133
1.318256739,2.500016723,6036.548867395,6036.549385082,-1.570382180
1.321295634,2.500016800,6022.665099676,6022.665618556,-1.570381225
1.324341535,2.500016877,6008.813263527,6008.813783603,-1.570380268
1.327394458,2.500016955,5994.993285508,5994.993806783,-1.570379309
